-0.006352,0.383979
-0.006302,0
-0.006252,-0.345581
-0.006202,-0.038398
-0.006152,-0.038398
-0.006102,-0.038398
-0.006052,-0.307183
-0.006002,-0.268785
-0.005952,-0.153592
-0.005902,0.153592
-0.005852,-0.076796
-0.005802,-0.230387
-0.005752,-0.076796
-0.005702,-0.038398
-0.005652,-0.383979
-0.005602,-0.422377
-0.005552,-0.230387
-0.005502,-0.115194
-0.005452,-0.230387
-0.005402,-0.307183
-0.005352,-0.422377
-0.005302,-0.153592
-0.005251,-0.268785
-0.005201,-0.076796
-0.005151,-0.038398
-0.005101,-0.153592
-0.005051,-0.076796
-0.005001,0.153592
-0.004951,0.230387
-0.004901,-0.153592
-0.004851,-0.307183
-0.004801,0.076796
-0.004751,0.230387
-0.004701,0
-0.004651,-0.076796
-0.004601,-0.191989
-0.004551,-0.345581
-0.004501,-0.383979
-0.004451,-0.383979
-0.004401,-0.345581
-0.004351,-0.652764
-0.004301,-0.691162
-0.004251,-0.883152
-0.004201,-1.036743
-0.004151,-0.844754
-0.004101,-0.345581
-0.004051,-0.038398
-0.004001,-0.345581
-0.003951,-0.652764
-0.003901,-0.422377
-0.003851,-0.499173
-0.003801,-0.345581
-0.003751,0.614366
-0.003701,0.883152
-0.003651,1.45912
-0.003601,1.766303
-0.003551,2.035089
-0.003501,2.073486
-0.00345,2.035089
-0.0034,1.612712
-0.00335,0.844754
-0.0033,0.844754
-0.00325,1.535916
-0.0032,2.572659
-0.00315,2.303874
-0.0031,2.227078
-0.00305,2.38067
-0.003,2.111884
-0.00295,1.727905
-0.0029,1.804701
-0.00285,1.919895
-0.0028,1.420722
-0.00275,0.883152
-0.0027,1.766303
-0.00265,3.225423
-0.0026,4.300564
-0.00255,4.56935
-0.0025,3.532607
-0.00245,1.996691
-0.0024,0.844754
-0.00235,0.499173
-0.0023,0.844754
-0.00225,2.111884
-0.0022,3.11023
-0.00215,3.494209
-0.0021,3.340617
-0.00205,2.91824
-0.002,2.111884
-0.00195,1.727905
-0.0019,1.919895
-0.00185,2.035089
-0.0018,1.766303
-0.00175,2.035089
-0.0017,2.18868
-0.001649,2.150282
-0.001599,1.881497
-0.001549,2.265476
-0.001499,3.302219
-0.001449,3.494209
-0.001399,3.379015
-0.001349,2.764649
-0.001299,2.111884
-0.001249,1.843099
-0.001199,0.959947
-0.001149,-1.727905
-0.001099,-8.255548
-0.001049,-17.663033
-0.000999,-24.497858
-0.000949,-30.526328
-0.000899,-38.052316
-0.000849,-32.715008
-0.000799,-10.828207
-0.000749,20.773262
-0.000699,63.394928
-0.000649,109.587598
-0.000599,146.526374
-0.000549,174.17286
-0.000499,178.281435
-0.000449,166.1477
-0.000399,163.997417
-0.000349,169.449919
-0.000299,193.870981
-0.000249,236.723034
-0.000199,285.949138
-0.000149,338.055084
-9.9E-05,389.777051
-4.9E-05,422.952834
1E-06,433.97303
5.1E-05,421.91609
0.000101,372.689987
0.000152,290.940864
0.000202,192.488657
0.000252,90.158262
0.000302,0.038398
0.000352,-63.241336
0.000402,-97.031485
0.000452,-103.290343
0.000502,-93.690868
0.000552,-76.027836
0.000602,-47.037424
0.000652,-11.32738
0.000702,24.728246
0.000752,54.141035
0.000802,79.483646
0.000852,104.365484
0.000902,113.849764
0.000952,101.024867
0.001002,75.95104
0.001052,44.73355
0.001102,9.253893
0.001152,-21.54122
0.001202,-45.655099
0.001252,-52.605119
0.001302,-40.509781
0.001352,-18.469388
0.001402,-0.153592
0.001452,10.59782
0.001502,19.429336
0.001552,26.033774
0.001602,23.307523
0.001652,15.205567
0.001702,8.063558
0.001752,-1.612712
0.001802,-11.788154
0.001852,-20.197294
0.001902,-24.421062
0.001953,-19.851713
0.002003,-12.940091
0.002053,-8.524333
0.002103,-4.761339
0.002153,-2.91824
0.002203,-4.953329
0.002253,-7.871569
0.002303,-12.709704
0.002353,-16.779881
0.002403,-21.810005
0.002453,-26.456151
0.002503,-26.84013
0.002553,-26.340957
0.002603,-27.147313
0.002653,-26.264161
0.002703,-18.354195
0.002753,-10.943401
0.002803,-7.717977
0.002853,-7.986763
0.002903,-6.834826
0.002953,-3.916585
0.003003,-5.721287
0.003053,-11.749756
0.003103,-17.624635
0.003153,-20.197294
0.003203,-19.966906
0.003253,-19.736519
0.003303,-18.853367
0.003353,-18.392593
0.003403,-19.390938
0.003453,-20.043702
0.003503,-20.619671
0.003553,-22.501168
0.003603,-23.422717
0.003653,-23.691502
0.003703,-22.040393
0.003754,-17.855022
0.003804,-14.667997
0.003854,-13.900039
0.003904,-13.093683
0.003954,-15.51275
0.004004,-20.312487
0.004054,-24.881837
0.004104,-26.494549
0.004154,-26.148968
0.004204,-24.536256
0.004254,-22.539565
0.004304,-21.272435
0.004354,-21.349231
0.004404,-23.537911
0.004454,-24.075481
0.004504,-23.307523
0.004554,-22.001995
0.004604,-19.774917
0.004654,-19.774917
0.004704,-20.158896
0.004754,-19.390938
0.004804,-18.891765
0.004854,-18.162205
0.004904,-17.89342
0.004954,-18.315797
0.005004,-19.314142
0.005054,-22.117189
0.005104,-24.421062
0.005154,-24.037083
0.005204,-24.075481
0.005254,-23.960288
0.005304,-22.654759
0.005354,-19.890111
0.005404,-18.891765
0.005454,-18.277399
0.005504,-18.239001
0.005555,-18.546184
0.005605,-19.390938
0.005655,-21.54122
0.005705,-24.45946
0.005755,-25.342612
0.005805,-24.65145
0.005855,-24.574654
0.005905,-23.7299
0.005955,-22.769953
0.006005,-22.155586
0.006055,-20.965252
0.006105,-19.698121
0.006155,-20.350885
0.006205,-22.078791
0.006255,-22.808351
0.006305,-23.153932
0.006355,-23.422717
0.006405,-23.653104
0.006455,-23.422717
0.006516,-23.19233
0.006566,-23.499513
0.006616,-24.497858
0.006666,-25.572999
0.006716,-24.843439
0.006766,-23.153932
0.006816,-20.312487
0.006866,-17.816624
0.006916,-16.664687
0.006966,-16.549494
0.007016,-16.626289
0.007066,-16.895075
0.007116,-17.624635
0.007166,-18.277399
0.007216,-19.390938
0.007266,-21.118843
0.007315,-22.117189
0.007365,-21.848403
0.007415,-21.272435
0.007465,-20.043702
0.007515,-18.62298
0.007565,-18.507786
0.007615,-19.122153
0.007665,-19.774917
0.007715,-19.890111
0.007765,-19.160551
0.007815,-17.317451
0.007865,-15.781536
0.007915,-14.78319
0.007965,-14.552803
0.008015,-15.359159
0.008065,-17.16386
0.008115,-18.546184
0.008165,-18.930163
0.008215,-18.162205
0.008265,-16.779881
0.008315,-15.973525
0.008365,-15.359159
0.008415,-14.207222
0.008465,-13.32407
0.008515,-12.863295
0.008565,-12.517714
0.008615,-13.170479
0.008665,-14.207222
0.008715,-15.627944
0.008765,-16.203912
0.008815,-15.819933
0.008865,-14.821588
0.008914,-13.861641
0.008964,-13.631253
0.009014,-14.168824
0.009064,-14.437609
0.009114,-14.092028
0.009164,-13.32407
0.009214,-12.440919
0.009264,-12.095338
0.009314,-12.248929
0.009364,-12.556112
0.009414,-11.557767
0.009464,-10.59782
0.009514,-10.521024
0.009564,-10.252238
0.009614,-9.829862
0.009664,-9.253893
0.009714,-9.023506
0.009764,-9.253893
0.009814,-10.482626
0.009864,-11.980144
0.009914,-12.632908
0.009964,-12.479316
0.010014,-12.05694
0.010064,-11.711359
0.010114,-11.442573
0.010164,-10.981798
0.010214,-11.173788
0.010264,-11.557767
0.010314,-11.480971
0.010364,-10.175443
0.010414,-8.063558
0.010464,-6.950019
0.010513,-6.796428
0.010563,-7.372396
0.010613,-8.409139
0.010663,-9.253893
0.010713,-9.637872
0.010763,-9.791464
0.010813,-10.521024
0.010863,-11.173788
0.010913,-10.981798
0.010963,-9.945055
0.011013,-9.253893
0.011063,-8.140354
0.011113,-7.48759
0.011163,-7.449192
0.011213,-7.142009
0.011263,-6.527642
0.011313,-6.02847
0.011363,-5.759685
0.011413,-5.567695
0.011463,-5.874878
0.011513,-6.873224
0.011563,-7.756375
0.011613,-7.909967
0.011663,-7.525988
0.011713,-7.218805
0.011763,-7.449192
0.011813,-7.525988
0.011863,-7.103611
0.011913,-7.065213
0.011963,-7.48759
0.012013,-7.756375
0.012062,-7.833171
0.012112,-8.485935
0.012162,-8.869914
0.012212,-8.370742
0.012262,-7.679579
0.012312,-6.873224
0.012362,-6.450847
0.012412,-5.874878
0.012462,-5.414103
0.012512,-5.567695
0.012562,-5.951674
0.012612,-6.02847
0.012662,-6.489245
0.012712,-6.489245
0.012762,-6.950019
0.012812,-7.833171
0.012862,-8.793118
0.012912,-9.253893
0.012962,-8.793118
0.013012,-8.21715
0.013062,-8.063558
0.013112,-7.48759
0.013162,-6.911621
0.013212,-6.873224
0.013262,-6.950019
0.013312,-6.642836
0.013362,-6.220459
0.013412,-6.182061
0.013462,-6.374051
0.013512,-6.489245
0.013562,-6.335653
0.013612,-5.913276
0.013661,-5.260512
0.013711,-4.838135
0.013761,-4.761339
0.013811,-5.183716
0.013861,-5.529297
0.013911,-4.953329
0.013961,-4.876533
0.014011,-4.914931
0.014061,-4.991727
0.014111,-4.646146
0.014161,-5.030124
0.014211,-5.644491
0.014261,-5.83648
0.014311,-4.876533
0.014361,-4.300564
0.014411,-4.37736
0.014461,-5.030124
0.014511,-4.914931
0.014561,-4.530952
0.014611,-4.838135
0.014661,-5.721287
0.014711,-5.682889
0.014761,-5.452501
0.014811,-5.721287
0.014861,-5.644491
0.014911,-5.375706
0.014961,-5.29891
0.015011,-5.183716
0.015061,-4.953329
0.015111,-5.260512
0.015161,-5.10692
0.01521,-5.068522
0.01526,-4.300564
0.01531,-4.146973
0.01536,-4.56935
0.01541,-5.260512
0.01546,-5.721287
0.01551,-6.258857
0.01556,-6.335653
0.01561,-5.414103
0.01566,-4.646146
0.01571,-4.262167
0.01576,-3.993381
0.01581,-4.070177
0.01586,-4.031779
0.01591,-4.070177
0.01596,-4.646146
0.01601,-5.222114
0.01606,-5.29891
0.01611,-4.991727
0.01616,-4.454156
0.01621,-4.070177
0.01626,-3.532607
0.01631,-3.071832
0.01636,-3.11023
0.01641,-3.302219
0.01646,-3.762994
0.01651,-4.338962
0.01656,-4.953329
0.01661,-5.29891
0.01666,-5.490899
0.01671,-5.644491
0.01676,-5.260512
0.016809,-4.56935
0.016859,-3.6478
0.016909,-3.148628
0.016959,-3.455811
0.017009,-3.263821
0.017059,-2.803046
0.017109,-2.803046
0.017159,-3.340617
0.017209,-4.031779
0.017259,-4.684543
0.017309,-4.991727
0.017359,-5.260512
0.017409,-5.913276
0.017459,-6.297255
0.017509,-5.913276
0.017559,-5.337308
0.017609,-5.068522
0.017659,-4.722941
0.017709,-4.300564
0.017759,-4.37736
0.017809,-4.722941
0.017859,-5.183716
0.017909,-5.452501
0.017959,-5.759685
0.018009,-5.874878
0.018059,-5.490899
0.018109,-5.260512
0.018159,-4.722941
0.018209,-4.070177
0.018259,-3.455811
0.018309,-3.148628
0.018359,-3.494209
0.018408,-3.686198
0.018458,-3.417413
0.018508,-3.071832
0.018558,-3.494209
0.018608,-3.801392
0.018658,-3.83979
0.018708,-3.494209
0.018758,-3.033434
0.018808,-2.91824
0.018858,-3.11023
0.018908,-3.148628
0.018958,-2.495863
0.019008,-2.265476
0.019058,-2.457465
0.019108,-2.342272
0.019158,-2.611057
0.019208,-2.841444
0.019258,-2.649455
0.019308,-2.265476
0.019358,-2.303874
0.019408,-2.227078
0.019458,-1.958293
0.019508,-1.65111
0.019558,-1.843099
0.019608,-2.18868
0.019658,-2.227078
0.019708,-1.958293
0.019758,-2.38067
0.019808,-3.071832
0.019858,-3.11023
0.019908,-2.91824
0.019957,-3.302219
0.020007,-3.686198
0.020057,-3.148628
0.020107,-2.572659
0.020157,-2.534261
0.020207,-2.035089
0.020257,-1.267131
0.020307,-0.652764
0.020357,-0.153592
0.020407,-0.652764
0.020457,-1.343926
0.020507,-1.574314
0.020557,-1.535916
0.020607,-1.574314
0.020657,-1.919895
0.020707,-1.881497
0.020757,-1.574314
0.020807,-1.45912
0.020857,-1.420722
0.020907,-0.92155
0.020957,-0.383979
0.021007,0.076796
0.021057,0.115194
0.021107,0.844754
0.021157,1.267131
0.021207,0.92155
0.021257,0.537571
0.021307,-0.345581
0.021357,-0.998345
0.021407,-1.804701
0.021457,-2.227078
0.021507,-2.111884
0.021556,-1.689507
0.021606,-1.190335
0.021656,-0.422377
0.021706,0.038398
0.021756,-0.038398
0.021806,-0.076796
0.021856,-0.422377
0.021906,-1.343926
0.021956,-1.881497
0.022006,-1.843099
0.022056,-1.497518
0.022106,-1.343926
0.022156,-1.574314
0.022206,-1.919895
0.022256,-2.265476
0.022306,-2.534261
0.022356,-2.611057
0.022406,-2.18868
0.022456,-1.881497
0.022506,-1.65111
0.022556,-1.343926
0.022606,-1.075141
0.022656,-0.844754
0.022706,-0.92155
0.022756,-1.305528
0.022806,-1.535916
0.022856,-1.612712
0.022906,-1.612712
0.022956,-1.535916
0.023006,-1.65111
0.023056,-1.65111
0.023106,-1.343926
0.023155,-1.190335
0.023205,-1.305528
0.023255,-1.343926
0.023305,-0.998345
0.023355,-0.460775
0.023405,-0.076796
0.023455,-0.383979
0.023505,-0.422377
0.023555,-1.075141
0.023605,-1.727905
0.023655,-2.111884
0.023705,-2.035089
0.023755,-1.958293
0.023805,-1.612712
0.023855,-1.113539
0.023905,-0.691162
0.023955,-0.998345
0.024005,-1.382324
0.024055,-1.574314
0.024105,-1.45912
0.024155,-1.343926
0.024205,-1.382324
0.024255,-1.343926
0.024305,-1.612712
0.024355,-1.958293
0.024405,-2.495863
0.024455,-2.534261
0.024505,-1.996691
0.024555,-1.689507
0.024605,-1.65111
0.024655,-1.612712
0.024704,-1.075141
0.024754,-1.228733
0.024804,-1.382324
0.024854,-1.343926
0.024904,-1.612712
0.024954,-1.612712
0.025004,-1.535916
0.025054,-1.420722
0.025104,-1.036743
0.025154,-0.383979
0.025204,-0.307183
0.025254,-0.383979
0.025304,-0.115194
0.025354,-0.345581
0.025404,-0.652764
0.025454,-0.691162
0.025504,-0.767958
0.025554,-0.959947
0.025604,-0.767958
0.025654,-0.691162
0.025704,-0.767958
0.025754,-0.959947
0.025804,-0.691162
0.025854,-0.422377
0.025904,-0.115194
0.025954,0.038398
0.026004,0.038398
0.026054,0.191989
0.026104,0.191989
0.026154,-0.076796
0.026204,-0.652764
0.026254,-0.72956
0.026303,-0.92155
0.026353,-1.075141
0.026403,-0.92155
0.026453,-0.72956
0.026503,-0.92155
0.026553,-0.92155
0.026603,-0.345581
0.026653,-0.115194
0.026703,-0.076796
0.026753,-0.038398
0.026803,-0.268785
0.026853,-0.691162
0.026903,-0.998345
0.026953,-1.228733
0.027003,-1.45912
0.027053,-1.267131
0.027103,-0.767958
0.027153,-0.230387
0.027203,0.038398
0.027253,-0.038398
0.027303,-0.191989
0.027353,-0.614366
0.027403,-0.767958
0.027453,-0.691162
0.027503,-0.383979
0.027553,-0.191989
0.027603,-0.691162
0.027653,-0.998345
0.027703,-0.575968
0.027753,-0.230387
0.027803,-0.499173
0.027852,-0.652764
0.027902,-0.575968
0.027952,-0.691162
0.028002,-1.075141
0.028052,-1.420722
0.028102,-1.382324
0.028152,-1.420722
0.028202,-1.420722
0.028252,-1.305528
0.028302,-1.305528
0.028352,-1.535916
0.028402,-1.612712
0.028452,-1.382324
0.028502,-1.075141
0.028552,-0.998345
0.028602,-1.113539
0.028652,-1.343926
0.028702,-1.305528
0.028752,-1.420722
0.028802,-1.727905
0.028852,-1.919895
0.028902,-2.18868
0.028952,-1.65111
0.029002,-1.45912
0.029052,-1.65111
0.029102,-1.766303
0.029152,-2.035089
0.029202,-2.111884
0.029252,-1.766303
0.029302,-1.881497
0.029352,-1.766303
0.029402,-1.727905
0.029451,-2.227078
0.029501,-2.150282
0.029551,-1.804701
0.029601,-1.267131
0.029651,-0.998345
0.029701,-1.113539
0.029751,-1.228733
0.029801,-1.612712
0.029851,-1.881497
0.029901,-1.305528
0.029951,-1.497518
0.030001,-1.65111
0.030051,-1.65111
0.030101,-1.535916
0.030151,-1.727905
0.030201,-1.612712
0.030251,-1.228733
0.030301,-1.113539
0.030351,-1.113539
0.030401,-1.267131
0.030451,-1.45912
0.030501,-1.267131
0.030551,-1.075141
0.030601,-1.420722
0.030651,-1.612712
0.030701,-1.343926
0.030751,-0.92155
0.030801,-0.72956
0.030851,-0.959947
0.030901,-0.844754
0.030951,-0.691162
0.031001,-0.652764
0.03105,-0.307183
0.0311,-0.076796
0.03115,-0.383979
0.0312,-0.383979
0.03125,-0.844754
0.0313,-0.883152
0.03135,-1.151937
0.0314,-1.535916
0.03145,-1.420722
0.0315,-1.113539
0.03155,-1.036743
0.0316,-1.036743
0.03165,-0.767958
0.0317,-0.383979
0.03175,-0.115194
0.0318,-0.153592
0.03185,-0.191989
0.0319,-0.383979
0.03195,-0.076796
0.032,-0.076796
0.03205,-0.383979
0.0321,-0.959947
0.03215,-0.998345
0.0322,-0.499173
0.03225,-0.383979
0.0323,-0.268785
0.03235,0.115194
0.0324,0.230387
0.03245,0.076796
0.0325,0.076796
0.03255,0.115194
0.032599,-0.230387
0.032649,-0.383979
0.032699,-0.038398
0.032749,-0.076796
0.032799,-0.383979
0.032849,-0.153592
0.032899,-0.076796
0.032949,-0.460775
0.032999,-0.844754
0.033049,-0.691162
0.033099,-0.230387
0.033149,-0.460775
0.033199,-0.652764
0.033249,-0.038398
0.033299,0.076796
0.033349,-0.038398
0.033399,-0.115194
0.033449,-0.268785
0.033499,-0.230387
0.033549,-0.499173
0.033599,-0.883152
0.033649,-1.267131
0.033699,-1.574314
0.033749,-1.766303
0.033799,-1.612712
0.033849,-1.45912
0.033899,-1.305528
0.033949,-0.806356
0.033999,-0.652764
0.034049,-0.537571
0.034099,-0.422377
0.034149,-0.614366
0.034198,-0.806356
0.034248,-1.113539
0.034298,-1.420722
0.034348,-1.535916
0.034398,-1.45912
0.034448,-1.228733
0.034498,-1.382324
0.034548,-1.305528
0.034598,-1.036743
0.034648,-0.998345
0.034698,-1.151937
0.034748,-1.305528
0.034798,-1.036743
0.034848,-0.998345
0.034898,-1.382324
0.034948,-1.267131
0.034998,-1.343926
0.035048,-1.843099
0.035098,-2.035089
0.035148,-1.919895
0.035198,-1.65111
0.035248,-1.535916
0.035298,-1.113539
0.035348,-0.959947
0.035398,-0.92155
0.035448,-0.959947
0.035498,-0.883152
0.035548,-0.691162
0.035598,-0.72956
0.035648,-1.190335
0.035698,-1.343926
0.035748,-1.267131
0.035797,-1.228733
0.035847,-1.574314
0.035897,-1.612712
0.035947,-1.190335
0.035997,-1.305528
0.036047,-1.612712
0.036097,-1.343926
0.036147,-1.267131
0.036197,-1.036743
0.036247,-0.959947
0.036297,-0.959947
0.036347,-0.691162
0.036397,-0.499173
0.036447,-0.691162
0.036497,-0.537571
0.036547,-0.383979
0.036597,-0.959947
0.036647,-1.190335
0.036697,-1.075141
0.036747,-0.883152
0.036797,-0.460775
0.036847,-0.383979
0.036897,-0.383979
0.036947,-0.383979
0.036997,-0.806356
0.037047,-0.806356
0.037097,-0.537571
0.037147,-0.153592
0.037197,-0.076796
0.037247,-0.307183
0.037297,-0.383979
0.037346,-0.345581
0.037396,-0.345581
0.037446,-0.038398
0.037496,0.230387
0.037546,0.230387
0.037596,-0.115194
0.037646,-0.345581
0.037696,-0.191989
0.037746,-0.383979
0.037796,-0.691162
0.037846,-0.767958
0.037896,-0.806356
0.037946,-0.614366
0.037996,-0.230387
0.038046,-0.153592
0.038096,0.038398
0.038146,0.345581
0.038196,0.038398
0.038246,-0.307183
0.038296,-0.307183
0.038346,-0.115194
0.038396,0
0.038446,-0.153592
0.038496,-0.422377
0.038546,-0.153592
0.038596,-0.076796
0.038646,-0.191989
0.038696,-0.268785
0.038746,-0.345581
0.038796,-0.115194
0.038846,-0.115194
0.038896,-0.076796
0.038945,0
0.038995,-0.076796
0.039045,0.038398
0.039095,0
0.039145,-0.230387
0.039195,-0.691162
0.039245,-0.959947
0.039295,-0.883152
0.039345,-0.806356
0.039395,-1.151937
0.039445,-1.151937
0.039495,-0.72956
0.039545,-0.652764
0.039595,-0.575968
0.039645,-0.268785
0.039695,-0.076796
0.039745,-0.422377
0.039795,-0.844754
0.039845,-0.614366
0.039895,-0.614366
0.039945,-1.036743
0.039995,-0.998345
0.040045,-0.767958
0.040095,-0.959947
0.040145,-0.959947
0.040195,-0.883152
0.040245,-1.075141
0.040295,-0.998345
0.040345,-0.614366
0.040395,-0.691162
0.040445,-0.691162
0.040494,-0.844754
0.040544,-1.305528
0.040594,-1.535916
0.040644,-1.267131
0.040694,-0.998345
0.040744,-0.998345
0.040794,-1.267131
0.040844,-0.959947
0.040894,-0.959947
0.040944,-0.92155
0.040994,-0.998345
0.041044,-1.036743
0.041094,-0.959947
0.041144,-0.72956
0.041194,-0.767958
0.041244,-0.460775
0.041294,-0.72956
0.041344,-0.959947
0.041394,-0.92155
0.041444,-0.883152
0.041494,-0.153592
0.041544,0.115194
0.041594,-0.076796
0.041644,-0.383979
0.041694,-0.691162
0.041744,-0.691162
0.041794,-0.72956
0.041844,-0.652764
0.041894,-0.652764
0.041944,-0.499173
0.041994,-0.460775
0.042044,-0.72956
0.042093,-1.075141
0.042143,-0.844754
0.042193,-0.614366
0.042243,-0.652764
0.042293,-0.614366
0.042343,-0.345581
0.042393,-0.422377
0.042443,-0.345581
0.042493,-0.191989
0.042543,-0.115194
0.042593,-0.691162
0.042643,-0.92155
0.042693,-0.691162
0.042743,-0.614366
0.042793,-0.153592
0.042843,-0.076796
0.042893,0
0.042943,0.115194
0.042993,0.153592
0.043043,-0.038398
0.043093,0.191989
0.043143,0.345581
0.043193,0.499173
0.043243,0.230387
0.043293,-0.153592
0.043343,-0.268785
0.043393,-0.153592
0.043443,-0.230387
0.043493,-0.115194
0.043543,0.191989
0.043593,0.614366
0.043643,0.575968
0.043692,0.153592
0.043742,0.268785
0.043792,0.345581
0.043842,-0.038398
0.043892,0.115194
0.043942,0.499173
